date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:52:48	81581/81581	---M--	200	added ('OK')	image/jpeg	etag:%2213ead-58d0b0c0eb380%22	https://preview.colorlib.com/theme/aranoz/img/elements/g3.jpg	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/elements/g3.jpg	(from https://preview.colorlib.com/theme/aranoz/elements.html)
10:52:48	84926/84926	---M--	200	added ('OK')	image/jpeg	etag:%2214bbe-58d0b0c1df5c0%22	https://preview.colorlib.com/theme/aranoz/img/elements/g4.jpg	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/elements/g4.jpg	(from https://preview.colorlib.com/theme/aranoz/elements.html)
10:52:48	64607/64607	---M--	200	added ('OK')	image/jpeg	etag:%22fc5f-58d0b0c2d3800%22	https://preview.colorlib.com/theme/aranoz/img/elements/g5.jpg	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/elements/g5.jpg	(from https://preview.colorlib.com/theme/aranoz/elements.html)
10:52:50	74445/74445	---M--	200	added ('OK')	image/jpeg	etag:%22122cd-58d0b0c2d3800%22	https://preview.colorlib.com/theme/aranoz/img/elements/g6.jpg	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/elements/g6.jpg	(from https://preview.colorlib.com/theme/aranoz/elements.html)
10:52:51	16790/16790	---M--	200	added ('OK')	image/jpeg	etag:%224196-58d0b0c3c7a40%22	https://preview.colorlib.com/theme/aranoz/img/elements/g8.jpg	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/elements/g8.jpg	(from https://preview.colorlib.com/theme/aranoz/elements.html)
10:52:51	2720/2720	---M--	200	added ('OK')	image/png	etag:%22aa0-58d0b030e9fc0%22	https://preview.colorlib.com/theme/aranoz/img/footer_logo.png	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/footer_logo.png	(from https://preview.colorlib.com/theme/aranoz/elements.html)
10:52:52	157297/157297	---M--	200	added ('OK')	image/jpeg	etag:%2226671-58d0b0c3c7a40%22	https://preview.colorlib.com/theme/aranoz/img/elements/g7.jpg	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/elements/g7.jpg	(from https://preview.colorlib.com/theme/aranoz/elements.html)
10:52:52	50665/50665	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/aranoz/img/blog/xsingle_blog_1.png.pagespeed.ic.Fwk-gqJS2v.jpg	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/blog/xsingle_blog_1.png.pagespeed.ic.Fwk-gqJS2v.jpg	(from https://preview.colorlib.com/theme/aranoz/single-blog.html)
10:52:52	2070/2070	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/aranoz/img/post/xpreview.png.pagespeed.ic.k5btB9V1Aa.jpg	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/post/xpreview.png.pagespeed.ic.k5btB9V1Aa.jpg	(from https://preview.colorlib.com/theme/aranoz/single-blog.html)
10:52:52	1847/1847	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/aranoz/img/post/xnext.png.pagespeed.ic.o6bzS5c3_p.jpg	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/post/xnext.png.pagespeed.ic.o6bzS5c3_p.jpg	(from https://preview.colorlib.com/theme/aranoz/single-blog.html)
10:52:53	17489/17489	---M--	200	added ('OK')	image/png	etag:%224451-58d0b09230540%22	https://preview.colorlib.com/theme/aranoz/img/blog/author.png	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/blog/author.png	(from https://preview.colorlib.com/theme/aranoz/single-blog.html)
10:52:53	11303/11303	---M--	200	added ('OK')	image/png	etag:%222c27-58d0b0b579880%22	https://preview.colorlib.com/theme/aranoz/img/comment/comment_1.png	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/comment/comment_1.png	(from https://preview.colorlib.com/theme/aranoz/single-blog.html)
10:52:54	10561/10561	---M--	200	added ('OK')	image/png	etag:%222941-58d0b0b579880%22	https://preview.colorlib.com/theme/aranoz/img/comment/comment_2.png	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/comment/comment_2.png	(from https://preview.colorlib.com/theme/aranoz/single-blog.html)
10:52:54	11401/11401	---M--	200	added ('OK')	image/png	etag:%222c89-58d0b0b66dac0%22	https://preview.colorlib.com/theme/aranoz/img/comment/comment_3.png	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/comment/comment_3.png	(from https://preview.colorlib.com/theme/aranoz/single-blog.html)
10:52:54	3311/3311	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/aranoz/img/post/xpost_1.png.pagespeed.ic.VhSDC65MTC.jpg	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/post/xpost_1.png.pagespeed.ic.VhSDC65MTC.jpg	(from https://preview.colorlib.com/theme/aranoz/single-blog.html)
10:52:55	2541/2541	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/aranoz/img/post/xpost_2.png.pagespeed.ic.5NDzxSnIUw.jpg	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/post/xpost_2.png.pagespeed.ic.5NDzxSnIUw.jpg	(from https://preview.colorlib.com/theme/aranoz/single-blog.html)
10:52:56	2645/2645	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/aranoz/img/post/xpost_3.png.pagespeed.ic.epUGhxWTdA.jpg	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/post/xpost_3.png.pagespeed.ic.epUGhxWTdA.jpg	(from https://preview.colorlib.com/theme/aranoz/single-blog.html)
10:52:56	2256/2256	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/aranoz/img/post/xpost_4.png.pagespeed.ic.hgkXn01NWF.jpg	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/post/xpost_4.png.pagespeed.ic.hgkXn01NWF.jpg	(from https://preview.colorlib.com/theme/aranoz/single-blog.html)
10:52:56	4720/4720	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/aranoz/img/post/xpost_5.png.pagespeed.ic.KAz1jHPYIp.jpg	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/post/xpost_5.png.pagespeed.ic.KAz1jHPYIp.jpg	(from https://preview.colorlib.com/theme/aranoz/single-blog.html)
10:52:57	3283/3283	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/aranoz/img/post/xpost_6.png.pagespeed.ic.e0_C88I_TX.jpg	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/post/xpost_6.png.pagespeed.ic.e0_C88I_TX.jpg	(from https://preview.colorlib.com/theme/aranoz/single-blog.html)
10:52:57	4451/4451	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/aranoz/img/post/xpost_7.png.pagespeed.ic.w7kS-QUYhS.jpg	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/post/xpost_7.png.pagespeed.ic.w7kS-QUYhS.jpg	(from https://preview.colorlib.com/theme/aranoz/single-blog.html)
10:52:58	3172/3172	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/aranoz/img/post/xpost_8.png.pagespeed.ic.dRhy-1GRb7.jpg	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/post/xpost_8.png.pagespeed.ic.dRhy-1GRb7.jpg	(from https://preview.colorlib.com/theme/aranoz/single-blog.html)
10:52:59	3666/3666	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/aranoz/img/post/xpost_9.png.pagespeed.ic.o025Y97fkm.jpg	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/post/xpost_9.png.pagespeed.ic.o025Y97fkm.jpg	(from https://preview.colorlib.com/theme/aranoz/single-blog.html)
10:52:59	3855/3855	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://preview.colorlib.com/theme/aranoz/img/post/xpost_10.png.pagespeed.ic.dqMOEHSVKE.jpg	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/post/xpost_10.png.pagespeed.ic.dqMOEHSVKE.jpg	(from https://preview.colorlib.com/theme/aranoz/single-blog.html)
10:53:03	283/283	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Nov%202020%2005:23:02%20GMT	https://preview.colorlib.com/theme/aranoz/img/controls.png	C:/Users/sriva/Desktop/zioltypay/ziolty/preview.colorlib.com/theme/aranoz/img/controls.png	(from https://preview.colorlib.com/theme/aranoz/css/lightslider.min.css)
